"","x"
"0.005",164.821348315379
"0.01",163.770383029675
"0.015",165.162699644152
"0.02",158.751571065815
"0.025",158.352660193536
"0.03",159.157481905226
"0.035",166.521857186598
"0.04",169.103020749041
"0.045",156.294835573403
"0.05",169.492726335516
"0.055",165.017198812737
"0.06",164.888446075832
"0.065",167.323796218441
"0.07",159.371794133198
"0.075",159.022561557173
"0.08",160.47137154908
"0.085",161.456592127168
"0.09",167.572229456031
"0.095",164.6280633844
"0.1",165.964274519825
"0.105",167.370503386642
"0.11",171.322108565972
"0.115",170.679678003259
"0.12",163.685483224817
"0.125",163.308484689131
"0.13",154.917065941868
"0.135",166.242779870551
"0.14",169.444247151829
"0.145",172.565661007255
"0.15",160.961111347269
"0.155",169.394244103553
"0.16",165.915875936666
"0.165",173.246930877564
"0.17",165.762319644457
"0.175",161.970335782604
"0.18",156.000037923133
"0.185",170.416170364825
"0.19",168.660497167236
"0.195",170.974935349315
"0.2",166.996986050101
"0.205",168.958707832382
"0.21",161.180364278914
"0.215",168.665894285017
"0.22",160.195234451258
"0.225",160.022942071713
"0.23",161.978872937926
"0.235",166.494282322904
"0.24",170.051772733678
"0.245",165.350146793547
"0.25",171.82601220394
"0.255",165.002975914436
"0.26",157.574135877569
"0.265",164.005273487979
"0.27",159.16862040828
"0.275",167.232827995233
"0.28",163.403978558701
"0.285",163.995024767595
"0.29",173.943332133223
"0.295",164.216926403377
"0.3",169.031297106186
"0.305",167.679059963869
"0.31",158.513887518162
"0.315",160.490855699253
"0.32",156.863823258762
"0.325",169.612309380155
"0.33",167.893856252404
"0.335",163.992792184861
"0.34",172.192029222314
"0.345",166.93187010785
"0.35",165.879419799511
"0.355",166.23636831377
"0.36",163.753642817399
"0.365",159.621424251292
"0.37",155.181812117353
"0.375",161.076464181455
"0.38",167.058592493026
"0.385",166.766227950762
"0.39",170.040688211787
"0.395",163.262886861766
"0.4",171.876952125488
"0.405",173.183631786171
"0.41",169.345273633412
"0.415",162.34864006484
"0.42",157.890706065955
"0.425",166.743581101349
"0.43",171.518476939048
"0.435",170.454362200355
"0.44",165.352131766519
"0.445",168.650874458482
"0.45",168.762304045824
"0.455",168.777134788552
"0.46",169.571983904177
"0.465",157.316571424799
"0.47",159.769779755673
"0.475",165.175736137201
"0.48",167.440344678497
"0.485",165.774511064903
"0.49",169.702276595032
"0.495",159.315699072702
"0.5",167.362453340856
"0.505",163.438230959246
"0.51",164.094409974264
"0.515",159.378384349468
"0.52",157.440440078832
"0.525",162.109250987829
"0.53",169.314797721307
"0.535",162.856030215904
"0.54",173.549384698788
"0.545",164.676635768056
"0.55",159.301423151449
"0.555",165.717621073866
"0.56",168.56711644255
"0.565",167.626545953348
"0.57",159.575422751577
"0.575",157.692125548244
"0.58",164.503387238139
"0.585",164.1055168083
"0.59",164.292601945125
"0.595",164.525457106565
"0.6",163.569392607717
"0.605",168.710181990025
"0.61",166.558319407572
"0.615",171.701094485068
"0.62",159.208374351522
"0.625",161.741946303463
"0.63",167.790372183131
"0.635",165.971449603834
"0.64",166.46306713203
"0.645",164.781362296438
"0.65",169.380913906057
"0.655",167.723920016187
"0.66",164.845577637396
"0.665",171.033279681817
"0.67",157.425144939626
"0.675",163.952478028902
"0.68",165.98699443231
"0.685",158.282612801643
"0.69",170.356789567633
"0.695",164.942501906506
"0.7",173.501640489191
"0.705",169.820846010169
"0.71",163.074349130359
"0.715",162.439148423608
"0.72",164.447402871261
"0.725",172.085419068842
"0.73",169.260921028222
"0.735",160.525575722942
"0.74",174.696350771899
"0.745",161.551711546043
"0.75",173.270061275907
"0.755",162.482554876083
"0.76",168.118090512415
"0.765",152.069138760219
"0.77",163.665109550489
"0.775",161.326924747053
"0.78",167.781032936749
"0.785",158.739547150302
"0.79",167.131287274394
"0.795",154.009562498768
"0.8",163.581206883863
"0.805",160.259682542892
"0.81",167.180309346156
"0.815",159.610126167921
"0.82",161.331950076608
"0.825",159.685646230969
"0.83",163.855632453535
"0.835",161.239678046246
"0.84",169.720735887193
"0.845",158.641475017734
"0.85",158.597596620471
"0.855",162.293504156965
"0.86",165.438926140436
"0.865",156.779622384837
"0.87",162.316046575273
"0.875",159.684043163787
"0.88",161.193024450631
"0.885",158.946708182123
"0.89",172.41919210722
"0.895",162.511246862299
"0.9",161.576297204439
"0.905",156.164515149223
"0.91",157.81900214321
"0.915",161.149080146327
"0.92",161.083685788352
"0.925",162.897178095285
"0.93",161.831793283174
"0.935",159.318516029556
"0.94",168.138916384284
"0.945",162.167569780805
"0.95",175.666500694623
"0.955",160.941846613579
"0.96",156.951827124519
"0.965",162.255714267287
"0.97",164.856731380181
"0.975",166.43678279346
"0.98",168.669128060021
"0.985",154.062342589018
"0.99",166.569807520776
