"","1","2","3","4","5","6","7","8","9","10","11","12"
"0.16",5.9629421418472,5.44627019274017,5.52876368619289,5.79726780056894,6.21473968926347,6.63997858883439,7.13987826985932,7.7234458303228,8.33035933480746,8.96095627273905,9.52574438105808,10.1441621924979
"0.165",6.03871900787614,5.54525807895872,5.63333637523709,5.94019270361053,6.39220445309752,6.85093866428287,7.37155193416311,7.97532113727348,8.60816308509541,9.257319549745,9.84417684267414,10.5018785966367
"0.17",6.09306385626094,5.64330876766093,5.7480448324803,6.0912489802032,6.56369804617497,7.03458487355132,7.60167163341245,8.22896099568872,8.91528333886487,9.56743134051514,10.1648360674014,10.8411672161811
"0.175",6.16332778991118,5.73456153681946,5.86994114077317,6.22822391055893,6.74908449491573,7.25483883154352,7.8355156526477,8.48220755244606,9.17667469854059,9.88190637465246,10.4717234763977,11.1955099279959
"0.18",6.23800220014898,5.81199295827778,6.01457238383592,6.36007517984375,6.93529988374886,7.46516796413651,8.08211274807022,8.75969344239934,9.46041140636913,10.1927211522744,10.8001854744421,11.519433855948
"0.185",6.33975397740654,5.91856530118066,6.14080091050663,6.52594980695606,7.10057354693773,7.66861987588025,8.33192323879524,9.034613188381,9.74088102237859,10.4677727309438,11.112003870567,11.8252814658781
"0.19",6.40018013676449,6.01326821853985,6.26988633007397,6.68369171096026,7.29879803403181,7.89857510213793,8.57779873896467,9.30383506742265,10.0409519638577,10.7674301653849,11.428184141982,12.1287980921906
"0.195",6.46099097166187,6.10995477583357,6.39907498986848,6.86142191692557,7.49952639829425,8.12845263584234,8.81620524819804,9.54956151622732,10.3313088716224,11.0399210803957,11.7792791034522,12.4816696233433
"0.2",6.54439002175557,6.20898119381668,6.5284314336833,7.03033652759833,7.68210079824167,8.33301371067088,9.07434216747859,9.81750261090036,10.5971885310737,11.3104543430516,12.0776296986089,12.7917809813427
"0.205",6.62609217816653,6.30963936893539,6.66959760180501,7.18448273994666,7.86181798009682,8.54167213328092,9.30666248237331,10.0758697472436,10.9004627818311,11.6213289166689,12.4237502576906,13.1391090750839
"0.21",6.70655788552241,6.40717136203321,6.79582355093696,7.34763322299883,8.0428695814449,8.76735844467865,9.55351000262746,10.3277617642802,11.1728450903538,11.9169313970121,12.6844750036185,13.4767048096463
"0.215",6.77909236735115,6.5154036299092,6.90909444133467,7.52926223692863,8.24792157340194,8.98692709507122,9.81206526914429,10.6079997343716,11.4592624238169,12.2438342861257,13.0009678442298,13.7897816041295
"0.22",6.87931468057345,6.63262842489522,7.05600119466731,7.68962675901135,8.4188592029552,9.19421913082025,10.0628224764977,10.8667240267076,11.7492075412975,12.5268757428927,13.2922222494565,14.1716018968407
"0.225",6.97005505151185,6.75832963796895,7.19836608276935,7.84082692108422,8.63677790210494,9.41748910205169,10.2880630236879,11.1459034280906,12.0080344402045,12.8433356632777,13.6371966008363,14.4832784113702
"0.23",7.05210235037681,6.85961639486631,7.31584441614588,8.00595687256957,8.81319496386778,9.6120742683741,10.5443981830148,11.4295534503357,12.2803682701004,13.1159704381501,13.9196962235734,14.7795227762513
"0.235",7.14038726595041,6.96065028613988,7.44627275894403,8.17917994891947,9.01412574608337,9.83744469004353,10.8394982116006,11.6986018809336,12.5915154667284,13.4038264454113,14.2270714352779,15.1172197716167
"0.24",7.2310210429298,7.07591121822433,7.57938596450013,8.34454395685755,9.23120072693716,10.0891596261066,11.1035003043235,11.974693222775,12.8591358181459,13.7132161669589,14.561384193001,15.4314292645492
"0.245",7.30165755767529,7.18137471961125,7.72811305868575,8.53737344966775,9.43331273190833,10.3401052739614,11.3481096109382,12.2448248157115,13.1384910189799,13.9898443007869,14.8461483362199,15.741122704164
"0.25",7.38721523309562,7.29398641320252,7.89761182733337,8.70158786848699,9.65539102975412,10.5648285230893,11.5905814120597,12.5077242252692,13.3338512041391,14.2761698601009,15.1330610516794,16.0347770563814
"0.255",7.45614504920232,7.39959482318612,8.06017373390873,8.88133879109371,9.84183950792418,10.7837254575192,11.8084233783596,12.7161126251138,13.6536973785892,14.5808102023823,15.4673273752975,16.3666261765192
"0.26",7.5437190078204,7.52606096705957,8.19808197925784,9.06247597182681,10.0791094519738,10.9870744449443,12.0144058053889,12.9633917987478,13.9549553508029,14.9038572520336,15.7699602771215,16.6764842023594
"0.265",7.62918109162343,7.65116673477174,8.32992350476543,9.24033302387788,10.2894835992797,11.2480910296584,12.2608744720939,13.2100204007238,14.2140315248127,15.1641933596431,16.1074653403131,17.0225515365662
"0.27",7.71093210687188,7.75453243591499,8.44860078686683,9.41665806292816,10.5065874523488,11.4678103402241,12.4946674033438,13.4891935714965,14.4672161737468,15.4358641931862,16.3805402561184,17.305650073798
"0.275",7.80954397334499,7.85550236920992,8.57396843545382,9.59425911373822,10.7052364150249,11.6848900376875,12.7450949549074,13.7493329650498,14.7623638810263,15.755447923594,16.6641495063625,17.6172404830214
"0.28",7.88227192298966,7.978879238555,8.72378237135298,9.76487651419168,10.9109602913934,11.942897147202,12.98221256383,13.9195814248106,14.9993156263693,15.969714354196,16.9306786010709,17.9035878416855
"0.285",7.95461491170238,8.09580329796019,8.87551585273665,9.93053189574866,11.1257741918945,12.1479913472308,13.2002033856519,14.1619418256243,15.2566688034867,16.2232688509664,17.2036620405937,18.2001083874549
"0.29",8.03644130036077,8.23562696725936,9.03289124462617,10.0880552011026,11.3117262190249,12.360676271845,13.4089295712682,14.3656608981991,15.496903681244,16.5328714526358,17.479719236671,18.5407583933312
"0.295",8.12649229767227,8.3621720010758,9.16661280801128,10.28614556623,11.5110301235883,12.5618821595308,13.6543742792076,14.6100903780118,15.7657777768532,16.8211681074789,17.8006984958853,18.8399698059021
"0.3",8.2103270420015,8.48468618880632,9.29886557097746,10.4947984229279,11.6942124849578,12.7931750421104,13.8798684298005,14.8376271094711,15.9380632827025,17.1368739605313,18.0722558804887,19.1574274155003
"0.305",8.29851618808841,8.5930109118837,9.43652004149092,10.6562895049694,11.8927776442853,12.9953249047871,14.0891010338352,15.1124727011062,16.2141206569193,17.4095594488662,18.409258459641,19.4808120386437
"0.31",8.37505778423511,8.70465619942569,9.60004750657215,10.8530656780631,12.0984224325451,13.2022787222441,14.3207156112895,15.3838165280253,16.4394826014876,17.6880089245967,18.7332716018041,19.8576219814148
"0.315",8.487629675577,8.82397513524743,9.73384716983654,11.0451897828147,12.2768987387425,13.3972172263318,14.5333826535016,15.6069874450761,16.7496312700117,17.9853834298434,19.0154186344395,20.1960019097077
"0.32",8.57096451424329,8.94593427005974,9.92278281275482,11.2105854524094,12.5357188968887,13.5730316191596,14.7899980409614,15.8934919796964,17.0058672608929,18.287327962553,19.3072487334991,20.4758032354862
"0.325",8.67035870019814,9.06951985413588,10.0915837375548,11.3913534850379,12.713392177909,13.7821655499237,14.9996066876953,16.1069817229821,17.262205632081,18.5556535187348,19.5920443567354,20.7365422599698
"0.33",8.77144928603916,9.19955405773858,10.2768344450083,11.551382104561,12.901526483806,14.0149636190929,15.241415745626,16.3952416159065,17.515977460748,18.8559686202575,19.8795669311349,21.0711619632925
"0.335",8.8781269635645,9.3197704581602,10.4324521931039,11.712419818079,13.0814640354084,14.2605355941699,15.4620347547846,16.6734760082668,17.7564093200199,19.1458364883352,20.133389741298,21.3421983145066
"0.34",8.99189468802346,9.45396092644679,10.5847888546494,11.8510159737215,13.2755254716011,14.4916401580443,15.6988270954069,16.9283611028024,18.0259951347417,19.3834011210023,20.3978710674121,21.6649324634524
"0.345",9.11679160297407,9.57578136731408,10.7018540596074,12.0367563882156,13.4470025041987,14.7005330115425,15.9231221291355,17.1800174482618,18.3781578664632,19.6446821869511,20.7154674207877,21.9380643060912
"0.35",9.23925783960791,9.69489061526036,10.8245599576625,12.2030753237728,13.6713131995265,14.9210658479405,16.132302690931,17.3943586774495,18.6383327890361,19.8993252781982,21.0240024432212,22.1665416283707
"0.355",9.34556376855142,9.82501774696932,10.9557445920934,12.40049426165,13.8585025185548,15.1090153392964,16.3941531268447,17.6285559099224,18.9469637626416,20.1528532610632,21.2649519856736,22.4766815568849
"0.36",9.44269945818165,9.96021384946454,11.103149089707,12.5799923297392,14.0226900568163,15.2902591095185,16.5461111956106,17.9027280644645,19.1714214703962,20.4600041204242,21.5200622811314,22.7800811466867
"0.365",9.55021541304915,10.0916516483399,11.2768266703866,12.7210580667252,14.2422799545707,15.4487711553726,16.7131265023986,18.1296579915537,19.3845379548655,20.7122204428439,21.856787300536,23.0109585048586
"0.37",9.66168275779242,10.2032040112854,11.4297025428316,12.9186824181682,14.4405850418891,15.6664626936754,16.968472415823,18.3128475603306,19.6289012697187,20.9855523366678,22.1935874540848,23.3260247801995
"0.375",9.72331527585922,10.3323511212244,11.610458122113,13.0989531900162,14.6387274954715,15.8473876660727,17.2046439176615,18.5641423807319,19.8225183188138,21.1773047594696,22.4328568379035,23.595945497467
"0.38",9.83454515451221,10.4611306057442,11.7568382456695,13.2560727285777,14.7424365080041,16.0410792388634,17.4021395744529,18.7542752323824,20.0499856606861,21.3699914269957,22.666578906582,23.8681506373156
"0.385",9.93858493377899,10.5925512892912,11.9201336359272,13.4333860178689,14.9760442583677,16.2468787736951,17.6302107290077,18.9614941793675,20.3014413500502,21.5392843850599,22.8564218920695,24.2452735902488
"0.39",10.0644265478932,10.6919664376339,12.0611442980628,13.6270352347997,15.1530635533366,16.4293605916018,17.8637985851,19.2303698516835,20.5290504398397,21.8009616901662,23.1293816513053,24.5186293108039
"0.395",10.1353613099129,10.8308011785591,12.1911672299239,13.795606265551,15.3683410300216,16.61838609589,18.0698450576311,19.5054339161561,20.7912804938426,22.0772570664687,23.4468033985229,24.8081093607348
"0.4",10.2429232698224,10.9393132320138,12.3081032612108,13.9639069950038,15.579904033864,16.8150767845422,18.2894177452752,19.6747855539785,21.0598820215691,22.3416752590394,23.7465323102939,25.1020935869885
"0.405",10.3657378132267,11.0747058099189,12.4803785818954,14.1790950439055,15.7411607197282,17.0742656311963,18.5397052648017,19.9220734119382,21.3310475052777,22.6385119906355,24.0061229401499,25.4100248545749
"0.41",10.468174914075,11.2003139159664,12.6211610809167,14.3416022208234,15.9465700078573,17.3122405431214,18.7447693054217,20.1432984438703,21.6468043319434,22.8997139175188,24.3883209033369,25.6444844762194
"0.415",10.5586055881665,11.3135986380051,12.7619236102885,14.5141335657995,16.1539309068025,17.4797641419644,18.9428807109224,20.3580675626532,21.8910604938639,23.228847953059,24.6400139917144,25.9393714313281
"0.42",10.6580312955806,11.4443223834652,12.8617403846979,14.68501467895,16.287385907403,17.6502538909263,19.0913681406145,20.5987252109293,22.1131740717589,23.4897760094512,24.9089744131,26.1701463619623
"0.425",10.7594427970339,11.5842365635079,13.025346585472,14.891344531133,16.4754783875311,17.8218508722708,19.2886598718106,20.8029109127027,22.341892014501,23.7365240200494,25.2127204222631,26.4167594514092
"0.43",10.8684946606028,11.708364700785,13.1542989937414,15.0587057885405,16.6404263502606,18.027796767716,19.4973249976277,21.0512057740643,22.5165005562616,23.9943189194166,25.3984244598673,26.7769768683046
"0.435",10.9577790476015,11.8523262566934,13.3000087572524,15.1939907698797,16.8490437328755,18.2397800485325,19.6803333762782,21.2574847774872,22.7525992839055,24.2180161599045,25.6906729022254,27.0704752998727
"0.44",11.0689907546787,12.0188468040105,13.458670889479,15.3696184796122,17.0323812042691,18.4610954724722,19.9122484130477,21.4893463067498,22.9966954063417,24.4774402186119,25.9849055159994,27.3366658390474
"0.445",11.1632126977084,12.1779503510083,13.6312999141372,15.5854908962954,17.2027155737182,18.6471408892123,20.2039666234444,21.7091979406644,23.2354400594065,24.7426530712531,26.2569638600032,27.6279435192104
"0.45",11.2488869296821,12.3171474122047,13.7798857475528,15.7410349365989,17.3969697005756,18.85879520342,20.41669616236,21.9315111695563,23.4559353296431,24.9662380965084,26.4294335574424,27.9226013339089
"0.455",11.3519825957364,12.4552042206467,13.9429525341522,15.898260272493,17.5847271678941,19.0581186346285,20.6335405540404,22.1543922775165,23.6629723496176,25.1897738120789,26.639331756751,28.2001191440347
"0.46",11.4327649476297,12.5953389862055,14.0873214069014,16.0372361528162,17.7227340762795,19.2473347426079,20.8530397698576,22.3924190142341,23.9032674595089,25.4511680538057,26.9072504382937,28.487461632895
"0.465",11.5191645281999,12.7438605542249,14.2386054192584,16.2252651179424,17.903148552464,19.4697681575636,21.0868351525377,22.6098064899442,24.1451922980244,25.6637059805788,27.1431194009292,28.7887968515284
"0.47",11.6281514891057,12.8451268349304,14.4130779707834,16.4076173649686,18.1062118959319,19.6666209519389,21.2957412793471,22.8738838974341,24.425769818357,25.8581005352515,27.4245826403857,29.0107166508749
"0.475",11.7554067675739,12.9651828532785,14.5651209123592,16.5467423904671,18.2851873306005,19.8503029502575,21.4831933517755,23.0639133304658,24.676554120484,26.1396140297137,27.7082780546032,29.303234961479
"0.48",11.8654766281648,13.0584833381958,14.6804134902082,16.7541142976923,18.4496689190137,20.0390185631815,21.7240885713958,23.3053618551142,24.9621647254335,26.458523193833,27.9649957109792,29.4881162006014
"0.485",11.9778185156054,13.2002202950595,14.8178903759475,16.8879068995871,18.6348786329247,20.2462422398291,21.9234261466387,23.5547146292039,25.2297121654151,26.6966233928019,28.2541509292624,29.8583495406749
"0.49",12.1018334928331,13.3402538036382,14.969065544914,17.0584409999352,18.7890992269126,20.4224308385584,22.078814062384,23.7325570245498,25.4831847907608,26.953864260848,28.509411571502,30.0670967470214
"0.495",12.1966206038838,13.468968351523,15.1409465410403,17.2129406737574,18.9558335002868,20.6239200717874,22.3479304309656,23.9792808320991,25.6801299797178,27.2062709797272,28.8023713083299,30.3031113028995
"0.5",12.2803168501202,13.6264731963601,15.3203942280904,17.3522390152579,19.1765365026146,20.7977427852365,22.560238824548,24.1715967174441,25.8825545545332,27.4532881325835,29.0649171425198,30.6269182863064
"0.505",12.3855892554266,13.7567451258905,15.4923891885633,17.5443950516147,19.3858423198972,21.0032194880864,22.7048366772591,24.4358890900473,26.0888650500923,27.7226265020384,29.3831920519035,30.9664891115315
"0.51",12.5040804299478,13.8988212007645,15.6315152490153,17.7034997372263,19.5386610957205,21.207412747869,22.8118439003568,24.6270624621089,26.3722928001256,28.0160834351135,29.6769963792366,31.2618760213221
"0.515",12.6303414300275,14.0423903038141,15.7718070223861,17.8775033242981,19.7083738099334,21.3751318546345,23.0724812454023,24.8211078869211,26.6016297678865,28.2587457260698,29.880355375041,31.5853198134784
"0.52",12.7603534671933,14.1919129687514,15.9310124518769,18.0310103404547,19.8620826479759,21.6034579228954,23.3011824175032,25.1088241522618,26.8823972056666,28.5044660557959,30.2107823852956,31.7463945621081
"0.525",12.878581874552,14.3262806882809,16.0776370637081,18.1606290122608,20.0413912013887,21.7895900020632,23.5249241048857,25.320116447425,27.0869990533206,28.7401777383975,30.4785875391842,32.010366880923
"0.53",12.9851235303989,14.4443558066415,16.2519044090334,18.347913898267,20.2438680799486,21.9784489148112,23.7614240625126,25.5117065582444,27.2512745195002,28.947287439539,30.781566316139,32.3190219565784
"0.535",13.1047322524572,14.5803668487116,16.393619790693,18.5180217816001,20.4444130608485,22.1117308468668,24.0154773640604,25.7152055532686,27.4772027759789,29.2001908720543,31.0498639706242,32.5697177378556
"0.54",13.1907925515674,14.7103092305077,16.5639225591773,18.6690595043251,20.6561458120407,22.327767313648,24.2420973163786,25.9507673223868,27.727904852973,29.411043631936,31.2271787589499,32.8927545985814
"0.545",13.2827775201124,14.8394331783821,16.7450629562226,18.8255826666435,20.8386344959381,22.5406722559955,24.4301753520485,26.1477595794165,27.9796716133707,29.684140401667,31.4752607848179,33.2133692673569
"0.55",13.3928503469073,14.9672633177281,16.9135549985358,18.9208235350878,20.9776605045297,22.7918707083569,24.6518845459547,26.314652242277,28.1864309795182,29.8687555953078,31.7976772969292,33.4203017711853
"0.555",13.4486057763251,15.0796395171496,17.0696396436223,19.094026984548,21.1867523536591,23.0288699072778,24.8688192055361,26.516539908414,28.4126251752541,30.1113025904732,32.0217377583225,33.6675671225405
"0.56",13.5521331255822,15.1937762625147,17.2025721714842,19.299639027632,21.4128765977955,23.218948152452,25.0384815956777,26.7455779599083,28.7044356044839,30.3925005262309,32.3043585225322,33.8959462475682
"0.565",13.6683609833731,15.3376483143952,17.3547191157425,19.4740156705456,21.5661853529937,23.3729314838806,25.2568073341836,26.9736237487133,28.9476892399347,30.6356061591868,32.485364173415,34.1475141307665
"0.57",13.7730139934303,15.4204390145341,17.4998000131313,19.6822238186987,21.7471369800914,23.5679217449527,25.4413875574676,27.177182505018,29.1620560534028,31.0142236528697,32.7796272307609,34.5215914991569
"0.575",13.8682661398825,15.5646479368809,17.6428993297631,19.8492082473161,21.9567808997558,23.7230724889434,25.6635666804106,27.4497678214323,29.4486674437789,31.2314702954469,33.053892547158,34.8421076763429
"0.58",13.9654801318841,15.6668495772639,17.782953675272,20.0300300942875,22.0558262795905,23.9449613027514,25.8434712373236,27.7006676202848,29.6902063801747,31.5356489176262,33.364581965496,35.0285335658371
"0.585",14.073679676895,15.8272041626637,17.9467016722431,20.1386398065649,22.2262171702927,24.1118471074813,26.1431100475913,27.9494635586676,29.9210199056159,31.7543748524231,33.6055831112807,35.343222087848
"0.59",14.185331668331,15.9573041833495,18.0874828990296,20.327898410406,22.4521678042186,24.3263437640668,26.3418328260365,28.1391632937782,30.224785806646,32.0265726463202,33.8559523388058,35.6319160152583
"0.595",14.2679341809261,16.0405021606765,18.2571287701392,20.4986391006137,22.5900520785495,24.5016905443608,26.4694717545902,28.2618432981354,30.4678990064932,32.2255740776534,34.1210011441739,36.0006281696275
"0.6",14.3593105016647,16.1540783336166,18.4323694412865,20.6472919183084,22.8207894284046,24.705855739741,26.6434659106711,28.5092057909804,30.6831229776822,32.4779332783154,34.4567787365889,36.3508283879314
"0.605",14.4589487194155,16.2845227716336,18.6138402653989,20.8228960693623,22.9707504730498,24.8512068298409,26.8155357875684,28.6918777694599,30.8434395897898,32.8178540142062,34.7191036804701,36.6550079728589
"0.61",14.594806943133,16.3898612996419,18.7085889391879,20.9371168820139,23.1771609678711,25.0637305203437,26.9995857045534,28.9808401357853,31.0362338761465,33.020330171056,34.9807042569514,36.9440197735704
"0.615",14.7099436125775,16.5522018694054,18.8617641020505,21.1155710660737,23.3985470635248,25.2446573546158,27.218508206738,29.2135209680332,31.3524012053282,33.2635636322207,35.2614176884374,37.1589510170733
"0.62",14.8203027468007,16.6565791824122,19.0362723045621,21.2416202596123,23.6041269034499,25.4134280627181,27.3709167449066,29.5087347218798,31.6321489358158,33.4742953534764,35.567500755532,37.5144660773115
"0.625",14.9263422925175,16.8064793154887,19.1353762702601,21.4527643410733,23.7812090855889,25.638916130214,27.548471496937,29.6966331477555,31.8396601943166,33.8257551762545,35.8711403515356,37.853031178839
"0.63",15.0284948088205,16.9096832343452,19.3228868148241,21.6140609586391,23.9847673044818,25.8244823784583,27.7826490660967,29.8618377901271,32.0595250381885,34.0559142690349,36.1386724558213,38.1218354611149
"0.635",15.1366838508844,17.0636716681098,19.4608704940813,21.7794926415154,24.1408766847639,25.9758275648475,27.927054266473,30.1515001833151,32.384198547269,34.3218178336998,36.3721219875109,38.3274202758919
"0.64",15.2667712614691,17.2002619865799,19.6218139986227,21.9500686596023,24.2776857998679,26.1243833325517,28.145269297884,30.2930242608691,32.5534637388539,34.5553431022739,36.6400127952673,38.5557966072353
"0.645",15.3566719040173,17.3099621950372,19.7465701005141,22.111801892168,24.4712212208102,26.3389360296689,28.3619898542708,30.5444903035743,32.7554351239817,34.7798967331564,36.8452754404012,38.7673086340453
"0.65",15.479340395673,17.4067127829615,19.8911472583331,22.1926935997355,24.6389797967472,26.5488928669975,28.5132191549045,30.7125910415592,32.9418188073978,35.0298101723502,37.1386974052598,39.040310356763
"0.655",15.5770233266342,17.5361522528351,20.0635176325527,22.3591604037987,24.7864237205177,26.7235308254129,28.7155836853762,30.9653263671158,33.1826352557741,35.2707201288725,37.3776010626825,39.2289949881254
"0.66",15.6345945050533,17.6419074303994,20.2187204347071,22.5083731602057,24.9968329801517,26.9580441670177,28.9325792927048,31.1788861312515,33.3901102046212,35.4748952065599,37.6050255479161,39.552930335645
"0.665",15.7606456342566,17.7819394931516,20.3385160692585,22.6250620739667,25.1478327176884,27.1005344623084,29.201499456431,31.4547874113963,33.5944343782041,35.6720538613654,37.8409477123536,39.8813229637656
"0.67",15.8358827358639,17.9006626972076,20.4745586780146,22.8045193130603,25.3450042349661,27.3296047795883,29.4001408077074,31.6915479915062,33.821631867364,35.9214097087352,38.0405858628128,40.1545570862743
"0.675",15.9594880259496,18.0337967747003,20.6054622017179,22.9561689624222,25.5360389764614,27.5576183465419,29.6258055814118,31.9811121943083,34.1039709002143,36.1784334376696,38.2668725486636,40.4611527558044
"0.68",16.0866856335214,18.1260961787505,20.7366245300944,23.1346434858562,25.6651935384239,27.6808439493441,29.8887817400134,32.2328322214356,34.3246274361111,36.3611971747516,38.5528894830488,40.7596729432241
"0.685",16.1776429279481,18.2544601656523,20.8830201421365,23.2599715426581,25.8156465027803,27.8261215998148,30.1381270885844,32.4881793827248,34.5566331103966,36.5947355995458,38.8063265573881,41.0116320623481
"0.69",16.2775686764983,18.4124256189461,21.0122818535854,23.4221772670429,25.97345343872,28.0008152448064,30.2371921431944,32.6176595082353,34.7556474977245,36.8361519627273,39.1114461403324,41.255998201447
