"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
"b=0.115",7.0123640878386,5.38924224173304,4.98445074719081,4.37893924381518,5.03256153475342,5.3525933394213,5.91264424613,5.74044415489746,7.23497982861245,6.86523181579052,8.04929900040131,7.89479308089169
"b=0.12",6.82240365794835,5.4480255595244,5.14175630205816,4.51040933015727,5.16592306667645,5.41897797747594,6.2660582799555,5.81903114418918,7.81704415599252,7.39285409775219,8.88399401241088,8.67237051949291
"b=0.125",7.04687391020285,5.53797746079986,5.35304054340813,4.68977809586549,5.32300038875407,5.4195945324523,6.45025434620608,5.98471725176162,8.08893660546356,7.77827826548819,8.89887523701869,8.43141158216105
"b=0.13",7.31921351914343,5.783434729864,5.49759727294571,4.98577625712432,5.51200669782566,5.53985360566412,6.55545354943545,6.13536699896756,8.49203423260969,8.16900814583005,9.23161074116002,8.76174425580951
"b=0.135",7.53472776920715,6.01890345230367,5.68197357627919,5.09463874220157,5.81875359308734,5.6522808510517,6.58922448919627,6.48585451575918,9.08344575922209,8.744027556103,9.79709208182639,9.24228567709937
"b=0.14",7.7329548013704,6.26529678072959,5.80340165044379,5.19962397409288,6.05712277115897,5.91756047648361,6.67341182239228,7.04002456313966,10.0028453371254,9.74000003429504,9.81403526298503,9.75586385696982
"b=0.145",7.93964758576608,6.54034512292422,5.98410173959911,5.22342170307216,6.35710005916836,6.22474844182585,6.82983685345172,7.37756219496458,10.8265947960811,9.81514729771007,10.1344455757059,9.65670496353072
"b=0.15",8.14058227679166,6.68628091361139,6.19901894994143,5.24376904833125,6.6391799607706,6.4177152140854,7.11154491132788,7.60766526908039,10.9435988130958,9.86688678961722,10.2934747301691,9.79424912412079
"b=0.155",8.32493314796028,6.85606285408048,6.28507201572542,5.3858913781621,6.80677635091155,6.44792166881422,7.88030508526695,7.66971105143396,11.2592581920873,10.1430276989138,11.067426008651,10.5212851708381
"b=0.16",8.37621596088279,7.00049714370131,6.25975861236696,5.48375549928303,6.97295768298976,6.6747916552295,8.6261900160882,8.08675593554141,11.191103413987,10.0820444669094,10.978690468569,11.1788481618197
"b=0.165",8.38055633819607,7.00155518728568,6.2561263940375,5.51762129106923,7.1716618560907,6.89439390292497,8.79673217093359,8.62043637629631,11.6419972345126,10.5054712184093,11.2250712231733,11.2618871020486
"b=0.17",8.35099967065777,6.96128416979336,6.25287374187441,5.64879737060286,7.48125463996565,6.87902446513383,8.93796812587504,8.88488482662423,11.5655186025141,10.5772451584897,11.9282850950744,11.7257051085238
"b=0.175",8.38040392720313,6.9199026687907,6.22174690777659,5.75389980895292,7.76594363877996,6.7685545563736,9.11336649514893,9.16581958741781,11.1938415315245,10.7743146178318,13.0784575946547,12.6111779278723
"b=0.18",8.63749246995544,7.3326251520839,6.26481902295591,5.99820574951247,8.07532575392255,7.07168012149775,9.3341920707084,9.43956277178382,11.0922794062429,10.9560487310518,13.5134392468152,12.8480966026549
"b=0.185",8.78835115074328,7.7582785364546,6.51771226727286,6.26003598827821,8.331906756983,7.24673955786459,9.49496989012462,9.94292724762513,11.4258251147314,11.5905628358297,13.5466799889563,13.3448273562231
"b=0.19",8.87007223157371,8.01295551504204,6.69173979687083,6.41295957356022,8.55492794657479,7.31990068496665,9.42929590943704,10.4005887509698,12.1394939659071,11.5080683115637,13.4763472853204,14.2052502222936
"b=0.195",8.91600208980609,8.16978170706012,6.89413953403754,6.37129462610141,8.67448786782046,7.29811946152341,9.36238108080898,10.8376208443744,12.452263842576,11.5351371517333,14.6990432037698,14.206814321098
"b=0.2",8.99707856184488,8.29305232364382,7.12640097402079,6.27819747643297,8.77838448991194,7.49840275402889,9.73352275859835,11.3470840902269,12.4266160778878,12.0582953407378,15.7307976617416,14.8138279664649
"b=0.205",9.01635487471068,8.18636900196264,7.52173941538641,6.57454236031053,8.64003786582742,7.65218786400972,10.0504605129272,11.4632904772315,11.9463026920886,12.928023706947,16.576992404576,15.4264654755471
"b=0.21",8.94952713150657,8.0804166079728,8.04560793454545,6.89587713046691,8.3859901258072,7.96942678120934,10.4859187554028,11.4016961705306,12.3287164088776,13.2845326256455,16.5524486690877,15.3287928795062
"b=0.215",9.21606441149726,7.94319444311021,8.60363787581372,7.22494584958334,8.18790795269581,8.15150993223145,10.7013577157669,11.9148324415579,13.2532527603662,13.6819158734323,16.7888160980089,15.7808795554169
"b=0.22",9.61317246748659,7.75524556950166,9.24827259792047,7.70131050319697,8.08460717923972,8.3362328046798,10.7656455857977,12.7167778934929,13.4884228445937,13.7552523493662,17.4118286319796,16.1767572242858
"b=0.225",9.74961812899409,7.57560253288917,9.92442039733267,8.21120800419331,8.3431115641485,8.50340062100406,10.9702791021705,13.0588307546435,13.636380442286,13.427799658322,17.0468422844905,15.8219146570857
"b=0.23",9.68042924261426,7.95311229050014,10.4408264140537,8.57485864899772,8.72260661405805,8.70061758191091,11.0696113765133,13.2025101499668,14.0673804245079,13.3026186810691,16.7129223235287,15.4581699231593
"b=0.235",9.61511502673636,8.42996916457082,11.0459755872268,8.89062449525536,9.03069772663901,9.09642424388495,11.4676896472127,13.3254104446064,14.3990921503618,13.6364406232925,17.2899418597975,15.9942035969973
"b=0.24",9.57881694590658,8.79526487612782,11.7001336491005,9.3437135455445,9.37387989925311,9.42422211710437,11.7819195927949,13.631839062504,14.589802395407,13.9742243011753,18.2875174783234,17.0464828541092
"b=0.245",9.70392871985539,9.00528266230041,12.3168345429888,9.88115114427614,9.73137586651199,10.1313419274115,12.2924623366973,13.9084821187668,15.236404999446,14.9511926324418,18.7869578051305,17.669184700223
"b=0.25",9.8684937650215,9.42518538400043,12.5139953167873,10.0326379794961,10.0361198797687,10.7111128641548,12.6618307294357,14.7939874509599,16.5292127348702,15.3438644439181,18.5105231085768,19.7863272738034
"b=0.255",10.0587375768508,9.65759634375166,12.8248704714614,10.1942200966958,10.3455481389364,11.1589931070455,12.9562032137012,16.1835627820733,16.0657676700638,15.3849069561545,18.7067057153018,18.0703604844604
"b=0.26",10.3068239366677,9.77557680339506,13.1845187658309,10.3742402002605,10.8885746694265,11.6168918034076,13.1637108078423,17.4284566667672,16.7268647922456,15.8767936244706,18.8982253753359,18.6578075445604
"b=0.265",10.6160715213136,9.73017299396458,13.7510743571918,10.7051640471268,11.2261937919442,12.092012980571,13.444960433273,17.587032814901,17.054657562438,16.3660287204049,19.094866466368,18.4593764880853
"b=0.27",10.9293213769801,9.51875025998883,14.0978013672738,11.0882663934706,11.1135767588596,12.7355019621725,13.6196031973308,16.9579870218146,18.0802267251218,17.3675861853507,18.1466715367435,19.1986956825312
"b=0.275",11.2224020697984,9.33084779868761,14.463657869457,11.3919108849816,11.0162612195524,12.7762685369549,14.5362637255435,16.4685173132639,18.3983078622006,17.6130037792488,18.8811718030464,19.2579511825717
"b=0.28",11.5147031929578,9.21195019726117,15.1865289235137,11.4050818734647,11.113716614197,12.8424490665299,14.8758164584852,16.1406597507059,19.0665932971412,18.6672508862986,19.8905487525233,20.3212761032163
"b=0.285",11.7915869893054,8.8658998549749,16.0779190351319,12.0996752022366,11.4293909888192,12.9854339704185,14.4561623322875,16.3635190164371,19.6076170550316,18.5117842857248,20.1994081916459,21.1107717687782
"b=0.29",11.9826520866218,9.18029399109919,16.4596049326767,12.3695883408113,11.4120066817506,12.5489470074213,14.0869459106978,16.4023859709661,20.40954512674,18.8904373029477,20.0141455342743,21.2625639796051
"b=0.295",12.0588160298233,9.79380978084195,16.9498825891722,12.730870559871,12.1511242124969,12.5299918792001,14.4604222134648,16.5885598414017,20.9660697836879,19.9114374992346,19.7950949374501,21.0232644601361
"b=0.3",12.073378403682,10.2217051534105,17.558812323276,13.1756921997741,12.4558860828253,12.7128624187842,15.0096612620574,16.564598066042,20.6527777220273,19.2584650118108,20.4407912883275,20.1219028927385
"b=0.305",12.0749560610482,10.5079893683278,18.2392249571011,13.6823775925591,12.5781096423136,12.3913188027714,15.6867239107449,16.7996853101956,19.56297296031,18.14299871725,20.657376747764,20.2287120069963
"b=0.31",12.0446625529962,10.775329019253,18.8870265345559,14.1668718649218,12.7168062146407,12.5177522015054,16.0986817287777,16.6183880731042,19.8450972521278,19.255877579035,20.5668513931216,20.094326476981
"b=0.315",12.3068612223306,11.0378880523646,19.0753497674624,14.3067042747637,12.8749597510205,12.9037205762966,16.6993204701243,16.7419437612554,20.742380161302,20.4216587495,21.2678589317234,19.7632314468158
"b=0.32",12.6883706119018,11.2602926460405,19.0767558188576,14.3077353285802,12.9068998503532,13.5492566722992,17.9634134459177,17.6123709643114,22.4465612609029,21.1427288937756,22.1174058954351,20.3694432158333
"b=0.325",13.0650771350351,11.4475957601251,19.0445453146364,14.287745802276,12.925290008238,14.2880056994643,18.6519069599397,18.1838774164075,24.6727165356668,23.3027315598913,21.946370856977,22.1654252360652
"b=0.33",13.4594730051352,11.6131995027125,19.570339241088,14.7161525263768,13.3328246893007,15.0946873317874,18.9491537278452,18.6136444847892,27.449318953562,25.25079279485,24.2504740869396,22.8501613965447
"b=0.335",13.886342996764,11.7930271692705,19.0424262619511,14.3345856699598,13.0735295220403,15.9270481381242,19.4396823116246,19.7951298188438,27.0192524179444,25.1351870629295,24.4035859996417,22.4284899559595
"b=0.34",14.3867866158136,11.8946074573694,18.3014541649297,13.7839982841653,13.4875703378204,16.5435025794227,19.2011993943572,19.6843368930861,25.4831750530906,23.780428184972,22.9980107509393,23.3054864049346
"b=0.345",14.9766231090945,12.0710473479126,17.6038379824243,13.2504190857005,13.721624227751,17.1488400013319,19.1338124059539,19.2245862634789,25.2048727786717,23.7146930695789,22.7046740974264,24.0952375322871
"b=0.35",15.6086511219353,12.2933353800635,17.4240159578684,13.1271210175601,13.7955800403364,17.6872599870805,19.0881282426525,18.5907991141994,24.5990097686023,23.3469602762116,22.3744154730669,24.6642705373883
"b=0.355",16.1965185001236,12.5100900864047,17.1731069688171,12.9385547521273,14.197530513784,18.2275414292625,19.342364052555,19.3158322801874,24.2137409583983,23.245718759543,22.9459309141901,24.6600196455718
"b=0.36",16.7505053866517,12.8528954902388,16.8456954960296,12.7186814717854,14.3692461195063,18.1061929351364,19.5542057412038,19.3619895115921,24.1035742158572,23.4824501024745,22.9202191557571,23.2825943892768
"b=0.365",17.2460476338673,13.2209060926262,16.5335333584295,12.4907355053364,14.4178262236673,18.0446206823723,19.7728011509791,19.3923321006304,24.4279763771811,22.8838369488652,23.2978839287424,22.5710561734808
"b=0.37",17.8126008003997,13.5612460416902,16.1658108256918,12.2014918768683,14.7872268337888,17.8718189777289,20.0616257922174,19.9284535579648,24.0612425871916,22.2956705867726,23.6598675603686,22.9403283622351
"b=0.375",18.5493424257591,13.5385694475975,15.9458213141815,12.0223479678777,15.0348237483402,17.4861663704292,20.5752677555744,20.4905210759156,23.9366520948224,22.2466320617108,23.9123813046103,23.2773438730198
"b=0.38",19.4734135167643,13.5104823278982,15.6553190928878,11.8677125602862,15.4353027206827,17.1915321093666,21.4535088535307,21.0079894603722,24.1968344569976,23.2387032470783,24.7586162292735,23.9432542787893
"b=0.385",20.2785224914868,14.1747782832134,15.4696585412019,12.5472879907911,15.9064036360205,16.4337906440811,22.1878963557831,21.9146092695095,23.8248440889151,23.1127644217082,24.6461386067587,24.1702996278513
"b=0.39",20.8940427907128,15.1678106217408,15.4149397003658,12.7239731972418,16.0109088017229,16.4906198024009,22.9722401411792,23.2078085243438,24.9423676900925,23.5940081617064,24.9714610831195,24.4475142913278
"b=0.395",21.2850695075668,16.0549011956977,15.3251974175397,12.5433819483798,15.7471256725947,16.7310460166317,23.7571140073255,23.7149967726304,25.2256002552913,23.7835628808345,24.8925800833216,24.647341533018
"b=0.4",21.6994626999262,16.6793257692326,15.4009491711481,13.0766954026791,16.6377421601118,17.0073725444136,23.6630257275974,23.6974377562548,25.8861842333203,24.3657017472626,25.4991057208726,26.6711186072581
"b=0.405",22.3006942435616,16.4870330422772,15.4103231575523,13.8732800832349,17.1376274630439,17.3325934201104,24.0495606988049,24.3088905437871,27.4991430180279,25.7132570355862,26.9023639157026,29.1056329293203
"b=0.41",22.7933448716724,16.2964882619285,15.6023226286593,14.471775887167,17.4302005587211,18.0398774304107,24.3678812432458,24.6764481657966,28.3318943569604,26.2962067046757,28.4138186858455,29.3484901979548
"b=0.415",22.8031612728451,16.152910834448,15.8089263481232,15.5692621718872,18.2742887597037,18.4312522255371,24.1280657368733,24.675252445983,27.9968943633445,25.840495047182,29.7212174248442,28.8967831795127
"b=0.42",22.5163611525526,16.11384743797,16.1363342923399,16.5151553261526,18.9051725316089,18.9803339526025,23.5303674193967,25.2071660635901,28.0757895475838,26.3964972973599,31.1800553825629,29.4885609522455
"b=0.425",22.2232306484205,16.4008269459673,16.4184011366582,17.2615076457325,19.6358706009921,19.3595821745933,22.802249967052,25.7087374448043,28.7215918584032,26.678032066899,32.4593325307225,30.3656686664744
"b=0.43",21.9836195708596,16.7277269620636,16.6248521206401,17.9724145263334,19.5416948769107,19.0703344874265,22.2580687754872,26.239946350687,28.8410288293729,26.6295725742435,32.4336633188302,30.3856680683746
"b=0.435",21.813098752453,16.9726355142928,16.794721673568,17.8308957354914,19.4330147938457,18.3192338519223,22.0957831756619,25.8203060660761,29.0599445026781,27.2282238844106,32.1045711868405,30.0804929516293
"b=0.44",21.5575191121221,17.1962029067978,16.7870628812564,17.3810861746034,19.5680341564848,18.3264295251586,22.0073793524622,24.8883153884221,28.9342702222397,27.4349104857856,32.3201527204943,29.7944514587573
"b=0.445",21.3152227823561,17.062678951126,17.1620586400166,17.2068635003455,19.5411836603353,18.6862265653827,21.8126011251715,24.3503297423167,30.1229938408575,27.853505457732,33.4594305246107,30.8869450159754
"b=0.45",21.1023802344656,16.9753688039422,17.5471847085271,16.9534850290927,20.0405065467065,19.063621328467,22.4801532281681,24.8879211284809,30.9621649801005,28.1030526084272,33.2179348774219,30.7711208809394
"b=0.455",20.9039157200077,17.0386206937528,17.6182848086279,16.3577343876518,20.4194043525447,19.3729652258347,23.1282350017075,25.1799534078302,31.5352624681867,28.4215790141981,32.792192766315,31.5621007922843
"b=0.46",20.5833865630772,16.849446382343,17.8555783279673,16.0345030525031,20.3369640946568,19.6190284777486,23.9104106880628,25.8911082071372,31.6192538613987,28.9500002359204,31.9215459431416,30.6217488140603
"b=0.465",20.2729726360986,16.6352761848278,17.9478572277232,16.0338431247537,20.2834709235511,19.7386046341852,23.6903114616973,26.276402037471,31.734891618888,29.1248748066238,31.2670782245462,30.2580003917727
"b=0.47",20.0096582338251,16.0652304730087,17.9372014476828,15.8205556161462,20.0174511700721,19.8168771771218,23.3734713908918,27.1703531125311,31.8621320573873,29.0350313743179,31.2046842239466,30.591754120171
"b=0.475",19.8587307194611,15.4475819886969,18.006817016651,15.2400734071656,20.1332338922283,19.7867598873955,23.2429739504672,27.1786787528063,30.980979243101,28.291232704115,31.2056569672624,31.0226720814474
"b=0.48",19.690773171587,14.9002331899495,18.3418957374421,15.3905371619519,19.5185503442996,19.7015491048391,23.5155182622415,27.6757777014604,30.2552651736885,28.9560081425459,31.9843648347979,31.6492421900669
"b=0.485",19.4385243077849,14.5692137517066,18.8658067004705,15.6778599238599,19.0659110591259,19.5886285023443,23.2764215135212,28.7289201244546,30.4888373358135,29.8767836212066,32.0418879975379,31.143796868898
"b=0.49",19.1636082232923,14.2818531598689,19.3779387763548,16.4585289886673,19.1128799652751,19.3389729202574,22.8158649687592,29.5963952722144,31.6807690536592,30.5627216949748,32.6925367412254,31.3267633237762
"b=0.495",18.9566668481839,14.2087817809045,19.689109284474,17.172519653412,19.1283582589361,19.1156332055313,22.6498291635372,29.8405745805863,32.7822436769008,30.6935711014912,32.9877831437032,31.8876361042186
"b=0.5",18.7715182505274,14.3081037108972,20.0502700809112,17.8998761967923,18.70565996449,19.9536995949106,22.7974485619102,30.4478797375247,34.4102536530102,31.9916292108575,32.7142200335025,32.2092641494722
"b=0.505",18.6526031118216,14.5358160546519,20.3609835355012,18.35298007838,18.6171934150328,20.7489956131366,23.3883221749571,30.9058549557666,33.3144400031468,30.8076342943712,32.5178863395868,32.3534769766339
"b=0.51",18.7775273972256,14.7460106470323,20.7010819593682,18.4461041620028,19.3333897149134,20.9967875164201,24.0196145106214,31.0341795783412,31.3211030845051,29.7783541472451,33.1330435631635,32.5786676393637
"b=0.515",18.9829826352957,14.954739847133,20.9036669054733,18.2154656231882,19.8763982698929,20.7784135864602,24.8808590877304,31.03470731851,31.5955448313911,29.9399885861438,33.4368241953204,34.249822899828
"b=0.52",19.2376451709629,14.9969135485378,20.8534675178063,17.7172773282169,20.1095892183418,21.6228630135875,25.3038237080311,30.4946767399309,32.183733685677,30.254971566171,34.2037843087271,34.628737155157
"b=0.525",19.5103591237145,15.3124591538531,20.8924329661242,17.538076747163,19.6775705057685,22.4025205397599,25.1954063620838,30.1829286759512,33.6993722095886,31.4427773539221,34.5239513009072,34.9533638353513
"b=0.53",19.5994483495307,15.6994717314978,21.0751136842212,17.8797328811814,19.8780070518786,23.1093672299449,25.4500788859044,29.8621071517319,34.7587897449396,32.3502513082796,35.3368860643672,35.7211354582158
"b=0.535",19.6380587605816,16.0487824656437,21.4287464803154,18.4685977066895,20.0060861495674,23.2998107687464,25.9331050322828,29.3295788185922,34.5293082823062,32.0857789994683,35.7496517039832,36.6839124223157
"b=0.54",19.6854785708261,16.3125251410273,21.6131097393721,18.9021894320855,20.3707867544204,24.3505486144174,26.1919660128651,29.4788035061673,33.5808919005771,31.3502917999245,36.2736774710208,36.9485416561696
"b=0.545",19.8216217604444,16.5420470509857,21.4870861224927,19.0475688824498,20.1227730405753,24.9229974353205,26.2786109574439,29.6261064276012,32.9707002067652,31.0729117061284,36.694766967029,36.7930182613933
"b=0.55",19.9553489661374,16.8140393071456,21.2283865131256,19.166919063473,20.0336322192595,24.220717882393,26.1367402063786,29.1833349457916,33.319415975356,31.3768776189189,38.2160742601972,37.170308085101
"b=0.555",19.9595915331167,17.0445009262322,21.8937373920898,19.2523898246929,20.1425158751679,23.6729639058595,25.921222562927,28.5210217265921,34.482994791273,32.3302747617651,38.6953797230206,37.9717062630667
"b=0.56",19.9522439211912,17.1694893703978,22.41799713969,19.1514326526793,20.8484427014126,22.7725061481635,25.6496846759247,27.6865959737703,34.6125772261467,32.5821948572313,38.3437495109226,37.4354487743111
"b=0.565",19.9109818801139,17.3129544033721,22.7722463150056,19.0941250154471,21.853243511844,22.9362794228067,26.0907423226056,26.955914635616,34.3160060568029,32.9608659313965,37.6511956270375,37.4786026757679
"b=0.57",19.7997190414251,17.489348660611,23.1881686447585,19.0677189470968,22.0058172803623,23.6435762801023,26.524271501119,27.5679144969739,34.3483114161951,32.8588157768609,36.1173269427786,36.9256073192529
"b=0.575",20.0720124844635,18.3767338134241,23.8365103683959,18.8954011561735,22.5253922187886,23.5223056217236,26.1475384628426,27.3178181315833,34.1906538795575,32.5867010468061,34.8536115388411,37.2925812876698
"b=0.58",20.6558689645654,19.1485349010781,24.4637056681672,18.7893085526605,22.8657560077746,23.0183672290337,25.8691686138031,27.6010566742015,35.3291646776782,32.8453485369976,34.4391385796302,37.3229706991645
"b=0.585",21.0990553606125,19.7356043155075,25.073405653869,19.2110480984916,22.9360115691259,22.7568851079361,25.5736658916404,27.7482150245852,36.3881436345829,33.4420666445599,35.0435400380702,38.038585336646
"b=0.59",21.626261772767,19.8776384968675,25.789472073018,19.7091800468721,23.4226598271745,22.4232613782069,26.0610035152114,27.8617995180343,38.639386568007,35.3557258079165,36.6723558976589,38.9182915219245
"b=0.595",21.8407734599268,20.0687856987236,26.7093109615368,20.4075895531591,24.1331060221909,22.2527843520812,26.6612662023724,28.2086831132426,39.6732271878729,35.9638461885486,38.9998431063245,39.2212496632967
"b=0.6",21.6935407536325,20.1999053612229,27.7342937705429,21.2405415543697,24.4252166374291,22.2961080963687,26.6933852416321,28.0805725341639,39.9479962569254,36.2703738529766,41.8520928044524,39.514997153287
"b=0.605",21.2186608803921,20.2069160664037,28.865795900757,22.136764912821,24.1962155639126,22.4061402823767,26.3480245274652,28.181024610777,40.1413099717413,36.7501452942656,42.9306094383335,40.3731311915128
"b=0.61",20.7391764586792,20.2369722285644,29.9742153421267,23.0148746422168,23.9355995140899,22.6766228331754,27.3151800445683,28.4531712445374,41.1769480244498,38.2200072677368,43.7511136324768,41.1507014501579
"b=0.615",20.7394825248532,20.538973232874,30.9221395387085,23.7098664641786,24.403838230139,23.1624996136681,28.4187728286318,28.7109092049568,41.7576108283154,39.4115576787134,43.5951540548828,41.0346706685581
"b=0.62",21.0100293032654,20.8297921155705,31.7085861181569,24.2199363431621,24.7268831225039,23.8335504323761,29.3664702642556,29.1746466342006,41.7738281793529,40.0999243284202,43.406816076642,41.3014641859529
"b=0.625",21.3395327580443,21.059622037535,32.3820840442058,24.6281718386285,25.263780326436,24.5814903557089,29.5284676834996,29.4229393062193,41.3438601469195,40.3490366246215,44.2122052237029,42.3142359547057
"b=0.63",21.6876017194114,21.1827012319843,32.8887533051297,24.9096334122479,25.8297838959227,25.3492005399371,30.330459359488,29.5351914389972,40.9921244645657,39.9827353863912,43.3899082334059,42.1743332156899
"b=0.635",21.9470824129245,21.1506845950784,32.9271760456163,24.849242144724,26.5227918439845,25.782647018786,30.6081263056573,29.7787500214791,40.4752589849939,38.6376739438528,43.0045883515166,41.86787686662
"b=0.64",22.2385206572045,20.9542925100994,33.0234663805483,24.8455543574988,27.0066756825924,26.2172614466578,30.5910303950916,30.219183321115,40.1677131017585,38.3209257219118,43.460260224918,42.058153809206
"b=0.645",22.5185690479875,20.8603321055202,33.5322724482805,25.1787574773673,27.1301969880479,26.3187990664685,30.5822544553468,30.5666707667797,38.8703431813341,36.7892526143932,43.1031885431736,41.4291356706804
"b=0.65",22.9202485647761,20.7153144585085,34.0473249271917,25.5438140773325,27.0727616469656,26.4385592579901,30.7634092139841,30.6388714294691,39.3750074505326,37.4818586973275,43.6710216415477,42.2448475171206
"b=0.655",23.3503007436646,20.5287910645117,34.2820528995497,25.7257177762269,26.9733891277054,26.8462488030162,30.6141289162105,31.029400910675,39.8483391096814,38.4933873333353,43.6012895176642,42.4490978758424
"b=0.66",23.8368352106571,20.4669295886562,34.8396046350527,26.1746813225293,27.0872448691817,27.22968721008,31.0470368930348,31.5043864873885,41.0272617679324,40.0592723867114,43.6893549884022,42.5301053770978
"b=0.665",24.3501133523964,20.3256149601311,34.8482331844452,26.2042682902111,27.0718799929709,27.311490473919,31.5938700373129,32.1247336576883,42.3175731029064,41.5901696451705,43.4802596613004,41.850757864895
"b=0.67",24.8406204093651,20.1366800124409,34.3819157829997,25.8571419143031,27.1662252977532,26.9073697403894,32.0844954710821,33.055773218316,43.5005464292646,43.1584784257273,43.5367020579026,43.0444358589336
"b=0.675",25.3701150301926,20.4267004369984,33.5555374863015,25.211813568774,27.3809373223874,26.4689661932956,33.1686347044507,33.5671116855788,45.2991185700742,45.0161238190097,44.6004996871227,42.7866082237767
"b=0.68",25.9278109497105,20.6775828858956,32.9880253438178,24.7766995707531,28.0495058076419,25.9359973890881,34.0682263284816,34.1159658853227,47.3567823210845,46.7054824659621,45.4894471131516,44.1195381455222
