"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
"b=0.205",15.9305762233091,17.6492190790028,51.9052120197564,420.385846620826,74.7679548778627,42.7926603008329,217.965367005118,354.2938567201,112.081056645739,80.4428600799657,255.585914860614,379.189441312717
"b=0.21",16.5036989354311,29.5006030772356,25.0518101128544,40.439960726281,31.7671659236254,170.991378827833,177.007668394849,185.470250702417,382.426290474837,57.4290212213449,303.028607973307,165.400089094789
"b=0.215",16.5455871415032,36.1451447041932,30.4307822119865,33.5879861381478,55.6070918339782,48.693421100827,35.8051069835394,84.3645154201494,51.2976865313866,332.323950819702,349.8947688063,179.474370282395
"b=0.22",16.4892198738976,44.6146843466749,177.953473133299,247.462025858543,58.6074383717564,73.2002670396165,147.935319390537,185.246093340233,35.0403347482891,125.742957681549,297.755860521777,500.482947002185
"b=0.225",16.2691273190767,54.9990486128988,88.6571101498845,103.949823120243,37.671865030059,102.061745832626,351.474859209115,69.6204941248349,58.7131624122039,233.868776997601,275.484053089564,526.825206950144
"b=0.23",16.4212890273559,48.0696344768723,73.466809927733,325.473162022405,49.2607900307779,297.217734334376,69.7987386693145,41.7825214630309,175.087565195874,154.965275304645,39.9398828786723,58.1643690996176
"b=0.235",17.1216567317963,33.2652077762044,128.744014203625,99.8585920317255,104.915368483833,309.127730786862,109.677159299023,43.1594949689933,216.837756998487,102.44828188171,73.4180492785879,218.385634682708
"b=0.24",21.8377571473401,45.7707365681156,91.3843687536172,19.9025142617089,83.124606014887,37.9682928848461,117.610293039559,115.829019079318,285.490977006763,37.5614896055127,150.290019728554,164.919088412019
"b=0.245",28.243928018508,74.3702074901659,74.3479516835868,58.4027660025993,123.276532942411,100.15923687625,80.2006509926617,70.8354621163522,475.309605226663,1345.18301287537,101.821517429603,185.373175180338
"b=0.25",34.0573392858437,24.7793974435833,45.9153039252289,129.53692567197,48.082601607072,48.9310912906134,39.7381248154875,111.828891944394,144.506974326542,58.8591674780261,84.4415417033917,159.325332024458
"b=0.255",39.6680388763105,25.9410720617978,42.4832785386561,31.1543818989662,50.1894467149741,60.79865329142,68.3980697006915,57.0288529762744,47.900318741155,66.6787391837376,83.7587012509626,68.7649985350197
"b=0.26",57.6719509903118,37.9753903722862,42.573412247906,47.8315763193995,38.322488406586,69.7321207206171,37.6841472056714,63.8493399050349,91.1882950502759,184.02634345813,164.198695893463,308.022875455518
"b=0.265",53.1320528123521,84.6524478751555,33.9284249607411,34.1481800550684,48.367872895152,224.054106028092,49.7221141008815,152.540394303618,304.283436380552,72.1948336773026,272.605187246469,217.023766476071
"b=0.27",30.421511177094,84.2417210453979,78.5336609473112,54.0206711085271,67.893417400612,489.180163988748,150.573590272192,90.8326491245758,118.116837782508,730.279750110782,187.426475481139,103.086569424829
"b=0.275",38.4627379338648,21.6936998279257,59.5352084332958,33.9988646776237,73.0243379320111,50.5919522653005,267.401252418504,344.251207086828,208.299984978577,77.4338703358657,114.023868009797,141.66826772463
"b=0.28",90.6820043716218,56.9208715230151,72.6294092943881,63.4793908176672,45.006764734108,189.912114699201,99.8722639761813,121.532423252195,914.896533917578,111.42874263237,382.140598413587,532.285320085078
"b=0.285",136.163637900673,37.3743637219783,65.8501100003092,104.406611962585,45.1323311844855,131.146359612669,49.5979739313324,276.421602182736,369.959707914743,359.401751264992,240.563971622697,217.571650671321
"b=0.29",50.0021456915949,32.5309924165281,41.5360603018661,34.5849702272065,87.9595750719206,113.960366768282,91.1226539898344,133.704186946538,503.427412774875,638.881883987719,287.703522163541,583.481193095735
"b=0.295",29.7619913896121,30.8851731600041,160.032191769096,129.310818866926,137.386949281743,161.063101644585,91.9314912023803,114.534821770191,135.355153467366,100.935523015489,71.4708607975226,169.418870206948
"b=0.3",32.6059634782651,105.881111103196,149.746380863414,53.4295022994123,58.5046067135177,145.570689657759,118.796796315003,234.628344479462,240.388222414189,226.760432541041,141.003288859052,430.955349393668
"b=0.305",36.7833797213573,99.2828171957068,239.337696442077,119.022342279207,106.286469245584,210.804465250718,671.70666576328,141.350581809012,252.59020509651,406.277953931262,921.812092108886,364.714944789571
"b=0.31",253.901702720009,92.9554417056628,134.100276957958,168.789680264493,65.0848548945173,51.3526967790835,146.701283729074,130.279356362221,302.782341447957,198.762908178235,373.350257894057,112.861725715869
"b=0.315",105.765196523512,25.004765354521,272.788015450548,2074.91415556623,77.7999847361413,118.007222582648,99.0089168561626,90.2696957759408,126.329271909697,104.145480675455,147.620559441821,411.826329004679
"b=0.32",1510.27666482862,468.560738636414,141.589765510945,46.9707644504112,66.2806681242265,137.230071561122,244.360626641626,284.519741682877,1088.82145341876,361.32296233712,591.634344017775,158.880401846998
"b=0.325",73.8364138747519,31.9284584672845,259.125857715226,179.760073776614,204.275244754129,60.8418775277192,123.833855388616,308.006490829604,118.796919806681,145.778659890254,345.022100629807,215.13482558267
"b=0.33",85.4995776041765,15.2483199503254,204.80741292676,170.272625829783,167.041382551891,156.417353270693,164.832125764735,1360.63892457799,568.541660234899,103.374266349134,354.781273586034,82.948197062482
"b=0.335",137.913062334117,13.3967198580702,223.745077621249,150.990182231183,163.132565224607,132.666295344321,139.661237814023,157.126840570514,618.280160609115,93.8531397294039,115.806068666759,116.313534675734
"b=0.34",73.7264148750127,37.2071526049886,251.854979341544,235.679232204287,1056.5683542895,192.152196459688,120.851860709313,316.856432816537,332.617916673522,195.716039907153,508.169068323358,310.065367695704
"b=0.345",224.318890260151,57.1507404042801,218.708967549045,49.7952465625814,85.6836729778072,80.323734926313,109.727020955122,503.563916723964,106.238713845397,294.426022431625,323.067593776305,403.270553148912
"b=0.35",59.6725758792902,16.6221700334278,107.156209845498,113.192876064116,219.904390836435,116.156826547455,234.281471710809,530.22416136178,276.445756159549,4254.90172529934,740.203533919607,334.904588506961
"b=0.355",35.588231252559,59.4892774183734,115.196050728621,358.052581440173,212.078745221531,347.035497383984,332.470892681445,171.360207369756,206.678910915677,115.91209091613,201.878551248606,325.626292310699
"b=0.36",32.6565050012243,23.5630532386511,227.81316322557,42.0103602059391,67.5396621196269,254.16661702676,338.740456186059,156.316213704597,71.2454995661986,159.861343554013,349.04075525053,452.941528081883
"b=0.365",22.9200557460067,26.4758488187364,82.2934054162242,55.1156710807694,134.468059008851,101.007476960564,154.39918436663,157.728884470614,99.5581439339515,155.128947310968,254.951979473012,145.14687714842
"b=0.37",26.1669462343165,29.9092479928344,69.3538484610612,47.790174514451,56.397237496756,123.85629439832,243.32709390263,831.596639074522,679.229432523097,428.248134162523,221.531185446469,259.863469662956
"b=0.375",35.9359400467748,28.9470093407571,90.6512994764445,42.1657167608236,178.162806599747,213.185248388939,260.244234353079,247.246359762526,147.624295719151,292.922928663062,190.305988612344,74.5862825592704
"b=0.38",39.3802550028479,45.4806076903962,34.2278115491572,36.3334840408645,127.799768448747,152.386316260622,149.309749960091,242.698659290203,209.442268101,823.10476798437,153.805313789515,114.264077127055
"b=0.385",30.9831580436387,70.364782140342,72.6865148156744,56.0776735822377,125.471152359895,82.7852759627413,365.407291280622,318.523386533083,791.682077998125,460.437008258171,323.912539311477,643.514011927009
"b=0.39",31.007293277728,32.6028981969947,66.9584984632382,117.872193159159,222.93867875607,173.992248788696,571.955911938059,1022.84865273038,145.336349968432,250.992975533463,284.68492037679,252.461713289261
"b=0.395",39.5350040604488,56.284865676257,174.355101513307,90.2789076023318,86.3256651560052,123.143618253919,85.5388697759535,219.31051063877,138.257418570978,98.2102256020059,777.841541905653,146.046389587714
"b=0.4",29.190480425871,29.1230782986736,71.718384942819,171.545293363501,140.302192126498,125.187745065565,118.872572778791,183.943572230936,223.820699198585,456.593128373232,836.018293385664,355.182347107707
"b=0.405",28.1999179495645,50.4261961633128,217.015982056115,386.704767411946,100.586163725736,235.535290983614,152.97877381046,219.468421959341,307.983600766323,2112.60454460303,554.995135940166,427.529639769992
"b=0.41",27.8279502267574,32.0397767814305,55.9304810973645,72.1344711361258,184.257057237517,89.1524349325543,254.551436434705,361.0229473708,268.170677303128,199.78093245114,79.2483452460153,161.273077384622
"b=0.415",35.3319772955205,96.7973514386536,79.5103694651912,79.1169900291471,70.1409637485136,86.063759075274,130.030845065392,291.140292100401,205.002841339801,194.806835858815,329.908245285007,269.03088411939
"b=0.42",33.1294762774289,43.2792815951484,78.5031444564635,226.140405381581,94.2733531540009,67.2507155991744,958.846672903617,258.03350248266,182.720084492676,198.60953914263,464.720661771253,433.723343714248
"b=0.425",33.4060447756538,48.4233527635936,74.2055745054292,84.8169055535427,104.00705951349,77.0427055195396,140.489884576485,360.02288939436,136.58830886946,668.538728913234,616.91427312519,775.104742427806
"b=0.43",78.620212818878,37.8772150260635,77.4568163541348,535.486600026701,87.5233861926713,293.123292315982,148.983870252233,189.882635778346,339.100887624687,944.11353197719,503.127946705483,334.522591219629
"b=0.435",32.824758235715,58.0203463805106,66.6922296962149,164.748550203261,168.096067753584,201.603685331273,430.557084771786,180.931993704009,209.274505837963,330.257208119622,1182.21878471841,221.623636318863
"b=0.44",33.9742270645105,335.729833195202,84.2619607965261,61.7954279963441,121.319284248644,165.453632166317,184.77017628424,194.720436014746,447.169455523468,198.206933426265,207.630787738987,204.034517620503
"b=0.445",40.7837637647194,363.457566785947,143.84200918883,133.15556510373,476.757273191195,115.054796794262,123.204538921664,176.725575579394,378.587015307858,690.580339851777,629.638061990445,181.571760563753
"b=0.45",36.4934543207811,46.1840107675358,317.793588627602,141.118069039932,190.921426540516,223.780045341187,186.563372928142,182.13056292203,112.564055823704,100.851680901819,1745.9981423115,251.574108515659
"b=0.455",22.4783598359151,51.935117192518,216.710669297336,980.196927154293,293.624352344154,344.122988874856,645.811783598566,288.164045175118,544.224311132029,504.362241651249,200.689696791686,184.622076990863
"b=0.46",46.5032981363321,54.587932353748,2179.56786744645,171.370733104289,120.432751518709,311.520344059444,188.978546670455,213.074458450889,248.67397661644,211.952842775186,453.205226135122,495.469545351628
"b=0.465",40.2167422424332,73.4102696917331,291.402665480959,100.689425169687,88.2768885910354,2439.30006214022,260.510459867506,360.8024025323,474.006552876273,324.636134293243,435.676784452798,3361.4217122491
"b=0.47",47.6222638218056,53.0848982873679,849.768381697165,114.717014625501,263.667138481345,1833.67236657937,974.542886493206,4378.07827546835,121.828543722019,568.615817156959,463.664812318116,250.076977780324
"b=0.475",104.083350304577,58.385016037862,680.001526369836,211.131548631493,241.29554056062,254.173415367597,308.466642310348,1662.40021876687,291.934208299507,509.098709735471,430.584939349138,397.245579247512
"b=0.48",36.1210073531248,100.912384640417,256.427790382041,96.2658913258078,748.3374313442,151.074637997436,332.547744874663,573.317808583189,1848.6634522449,637.250957497745,324.897163492524,209.927227309062
"b=0.485",40.9286557226021,162.368284139454,259.959422041259,266.195224530424,231.157224790243,122.008561913531,320.837036419499,657.894870256506,641.127210559931,388.956464830103,860.911632322901,355.061880143762
"b=0.49",46.7750968649173,48.5988976621444,98.6444771294354,205.939903105766,395.284167715324,1473.74547547655,308.09736943135,368.092393627664,1888.75635726538,1100.01666561369,553.889300661123,368.880369495491
"b=0.495",49.939023058272,40.8723358455556,68.2894394730974,344.523995593396,169.096543200325,444.089173451654,1501.23742807299,745.647334788945,13290.7136475229,647.467035727863,309.344115948579,1165.10710451467
"b=0.5",828.642720841964,55.001125061744,63.4918952148096,316.974822280976,323.669405643441,485.748819218576,705.021850950796,2432.81423470765,1196.57106643037,931.205678699968,832.978239477911,597.926081278251
"b=0.505",83.3958577227226,219.872689840784,149.839858824554,241.073034521068,538.859337066016,721.498392070718,500.118567258847,140.925428278886,195.130650120846,475.288483414072,328.651563212679,965.441213890589
"b=0.51",61.5069142092547,102.684484445345,66.1373241947472,48.5343287839607,277.067108689373,198.854257530905,340.291340476647,907.665503488301,860.604327570503,154.058190974432,1021.10924157239,404.340993428768
"b=0.515",69.6002535545485,845.40618949808,592.507002304076,951.253891591449,110.691107005333,94.9864034627975,138.050605189883,236.211052656088,227.817010245207,326.450103862944,562.042535521101,383.886815701613
"b=0.52",119.159501612804,165.562840990828,66.0923881235751,140.923710898396,234.145821763208,297.426663227383,523.779702956968,487.53753619145,789.747799804645,434.188435419373,4194.30199323647,1672.25195415813
"b=0.525",39.3278439819147,70.5901418400281,44.7004940420938,109.478515892116,137.048087099257,271.467898158812,148.530682865357,335.767593914805,472.339552439504,388.039745239646,451.752634343167,456.717908169839
"b=0.53",38.5977023636131,65.4247656725409,49.7419632973756,83.7615528666018,226.656464461444,334.158677335504,1228.03426754343,912.419314752759,1275.06153343357,462.978471424959,759.099233903974,338.580669169493
"b=0.535",39.2878981114845,82.0395127781242,209.831778928252,67.7912889526313,111.42897241544,447.291071237077,355.534770711595,428.031887490476,324.355874777772,280.240888998001,398.492642842761,592.028069234961
"b=0.54",56.8127092249398,70.1529499965989,94.1783691852465,110.478321921273,189.418258603974,137.472314498446,473.113653323325,1002.62116331474,448.291579131175,357.11980723996,282.82890054777,1461.69932399367
"b=0.545",72.3254100806833,63.7327880338347,159.037235030856,100.377016260496,335.785730236399,250.432114162518,136.331734248456,414.140405129903,1030.67511185673,376.855083878242,863.971816435744,561.166616528776
"b=0.55",61.367814144463,108.924345865417,390.59159317017,809.498404665021,161.226226262598,256.498580090089,283.660361021767,403.258000906225,199.865635445539,3097.67346788412,96.8773168401568,307.892840500372
"b=0.555",35.0539080307562,65.2630164515354,144.379385552089,384.775708786334,361.62316436533,170.52256032841,308.591027599212,316.792559912738,575.213799951806,1961.66741610104,160.81855668934,247.409493726983
"b=0.56",34.0958202792199,43.2974711768694,429.291033070874,376.543050983073,514.666649533675,582.643791995089,382.495719351708,531.580527934928,2539.82187972603,299.505954779119,552.831467308148,511.473269769537
"b=0.565",32.8338305114704,40.6180399673882,159.991930890283,732.505890255452,626.540099928744,455.261060132438,1057.71913347145,1101.01521687465,1283.04974974351,1503.88226874482,220.775204893238,3707.63118008716
"b=0.57",34.2813206674846,68.7761774973331,126.315861226968,148.338178942486,101.732893959542,327.523902066193,1517.23648655384,610.424623979814,737.070435570257,385.989160742945,328.873682620001,333.234962104139
"b=0.575",41.1489911539007,44.8442865414465,154.630118138099,109.677833690939,87.0361754115765,365.90091407104,112.847303762012,518.549566281699,228.64838647796,503.715154012872,417.510700972274,758.736330728939
"b=0.58",42.6460512391345,54.3386983011988,67.6293355255351,89.0766061604297,169.851077761284,170.948604534396,663.186163603682,278.024042461462,404.450688333378,242.117890539037,185.774493402667,606.139845093583
"b=0.585",53.1857264225736,109.52749407383,50.7442491806865,254.423297694423,125.692268822245,325.351644015043,93.2329221589625,240.409070035757,352.86077851091,874.669534262161,623.192376026038,578.082706627814
"b=0.59",68.2747606831024,180.868071395922,78.2285575044049,233.560417071487,933.465978275728,1137.43945480338,361.464850257521,236.769785388924,363.07149765986,215.721482308268,513.136840146966,430.331109840799
"b=0.595",70.1087301968027,133.506268313812,229.906587114422,188.287971168087,232.718514214937,396.800669857459,608.192843054995,1025.29575302198,3740.2939727447,593.343878980539,567.885301576027,720.931704918274
"b=0.6",80.2721827276293,342.897543715053,70.1061741456907,166.185958457867,175.661342711127,244.95848135234,552.978056992457,210.26747666889,383.835582242603,474.37936220155,1178.65669037277,381.404369091601
"b=0.605",89.9526374997014,193.829869393633,129.715930139473,236.997872997654,620.289543008174,173.993164924759,147.933860081043,546.945917087366,693.756392037652,27051.1551650901,4414.72880684686,798.462283849802
"b=0.61",51.411586019099,162.629815226102,175.156612220744,101.935581303068,447.666660766027,394.988895340974,320.072006715228,1216.94689307076,1488.19419547777,3158.2122239583,1906.50429682902,1884.69498075637
"b=0.615",55.0523814177463,47.0690635591224,89.8073644342737,86.4839070470894,290.890511660868,171.836056322048,499.599973809071,206.174132094139,484.264224286513,1038.26082019409,352.660885645991,1286.69422604336
"b=0.62",59.8660913126723,46.9267951610746,233.947712069282,514.436367492843,833.598249597969,197.496065696697,683.8044526359,593.277314318742,118.347491403782,780.633522649328,589.585130583864,360.459385401605
"b=0.625",63.9007078380156,30.8673679281948,195.392211884934,118.058572916813,160.381394097,132.894478367615,650.232594263308,190.594112820864,485.392290011097,422.158017371111,405.391822678743,816.486988147427
"b=0.63",34.3591729420416,49.1552160835669,125.788317092641,222.243212873262,100.267109439752,470.667994361177,1042.62192538372,306.870312153306,1170.23830369293,528.180604664987,546.348936357078,449.212518093491
"b=0.635",67.0062333766922,37.6509481134192,375.793247019879,738.646438690831,94.056768706501,204.829751855834,319.322060998414,932.501474704291,238.565286127962,278.947838942197,1217.08607864611,363.792550555312
"b=0.64",152.50815554035,423.051359844203,190.698656340742,65.355139810258,77.7343974007054,256.9702442144,168.515865815471,2194.90548977983,240.082200745229,511.523461820388,388.550529776598,276.059473783057
"b=0.645",69.8617896421039,173.745326250884,271.059120296779,80.4208052016374,175.530148163469,325.725996065688,1512.60125268704,266.704286782543,402.314275261414,693.81783070966,2235.003694106,4404.30182471644
"b=0.65",79.664705524563,75.8952392507959,440.651980344474,82.5977973789858,71.3592430594435,460.844436439817,487.980133586638,180.672998088955,184.262803851173,179.025394446037,406.147474376421,621.871902524806
"b=0.655",122.964289304307,91.5839050194237,391.948962339351,191.793685906714,116.244731270362,424.357299457026,989.078236452994,1069.18351426466,1185.90842143008,376.956046812955,345.933004123956,167.619997217557
"b=0.66",137.457146829933,112.249081658897,266.017412284446,244.555361297998,139.741499473809,358.183811838069,228.050047252508,472.464100282108,571.130209292383,431.116287160749,393.091844025978,384.465731095492
"b=0.665",131.206586519659,175.216749710091,103.491467805868,438.152062702144,274.472054759461,323.66274455821,488.147239252649,468.563447087574,191.733745205377,222.152290861198,302.443777452261,557.401514337984
"b=0.67",59.1337503466285,333.010923215471,89.5537999255705,442.637561301272,143.666773239046,82.8262547884616,272.077842678798,286.161976681603,505.38722711047,195.32737192167,682.137560718697,435.4704391469
"b=0.675",108.40740364128,37.2104533695371,79.7183052447608,146.232005187823,148.815402366915,164.897652903305,575.134043867321,1331.19562227781,245.003550885838,206.974996521103,251.399408947099,405.54846870084
"b=0.68",122.078382931816,50.945760508959,74.5796001922971,170.432042344257,233.236755541999,280.737945656012,240.700415676128,851.889879929001,251.539557839859,515.632468323307,781.758542063968,870.376823996393
"b=0.685",96.6910240430227,52.0641929534793,206.052695979689,124.396545812362,166.857354051825,162.287529178215,601.813911057009,1164.23678663919,823.648550240574,310.693873406257,466.382762112841,721.658145182027
"b=0.69",410.507510088592,1474.0861620382,157.773041412321,476.842840744729,186.307602540614,144.670639388755,350.171537268222,613.397812800553,9530.37929484512,217.792719626608,1083.52205136958,295.888187957814
"b=0.695",127.017979057255,121.256713638077,144.729279126831,162.248974426133,304.029382495858,216.953421182412,130.666470584633,200.661268614508,953.052657485468,311.665754370272,566.906902803171,1003.54362257595
"b=0.7",210.988616174351,78.9171265704685,227.146324623297,359.642046994312,260.402564895923,220.563914102293,100.287991212892,252.968829487803,653.554682482096,1107.49855431136,1647.99487957987,371.518936452395
"b=0.705",106.729494053637,54.3570046587271,5938.83374967286,122.396669930193,115.225120493279,100.593478725674,211.823797804733,219.692655739677,493.836923845682,924.595680683518,230.751897287101,411.155215665953
"b=0.71",91.0015991890318,51.6516324109908,2797.9547885789,133.475871128992,346.883638100602,198.084501365789,246.484043811916,991.175445329884,499.819806160871,1050.85803239292,186.409398078114,536.886783179973
"b=0.715",383.614999604624,62.9507655214876,130.452419511912,1178.05937017052,104.329537763078,711.963169135472,646.793956705686,1403.53302359129,9846.24729713143,1592.5601027776,575.029151989247,792.837707378095
"b=0.72",137.119509135576,70.9719352068665,55.8185171186409,104.800564135578,343.219894719281,242.850116006224,191.822456816115,387.73070197577,341.225251274907,616.216520664059,795.420692457726,816.69814180566
